MutationType	SP124389	SP124362	SP124394	SP124334	SP124339	SP124454	SP124380	SP124273	SP124357	SP124399	SP124311	SP124355	SP124434	SP124428	SP124449	SP124298	SP124431	SP124396	SP124409	SP124341	SP124353	SP124278	SP124376	SP124346	SP124439	SP124351	SP124406	SP124323	SP124391	SP124423	SP124382	SP124415	SP124436	SP124460	SP124425	SP124456	SP124367	SP124281	SP124377	SP124412	SP124333	SP124359	SP124286	SP124329	SP124326	SP124458	SP124401	SP124264	SP124384	SP124403	SP124462	SP124271	SP124336	SP124452	SP124386	SP124441	SP124418	SP124291	SP124319	SP124305	SP124447	SP124344	SP124369	SP124348	SP124295	SP124444	SP124365	SP124420	SP124364	SP124307	SP82445	SP83242	SP103894	SP83382	SP82451	SP104330	SP83312	SP82614	SP82431	SP82459	SP113197	SP82532	SP82636	SP82796	SP83482	SP104530	SP82429	SP82644	SP82988	SP82461	SP82900	SP82399	SP82756	SP82836	SP82417	SP82471	SP82435	SP104056	SP83083	SP82433	SP82780	SP83019	SP83099	SP83146	SP103866	SP83844	SP83027
Del3:U(2,):R1	1	7	3	2	0	4	4	4	1	6	3	0	1	4	4	6	4	5	2	2	0	0	5	3	6	0	2	1	3	0	14	5	16	2	4	3	4	1	3	1	2	1	0	0	2	5	5	0	6	1	3	2	0	2	2	1	0	0	3	0	16	0	1	0	2	3	5	0	3	0	2	4	8	1	0	0	2	1	15	3	2	7	0	0	2	4	2	4	3	1	2	6	0	2	3	1	2	16	3	2	0	0	0	8	2	3	3
Del4:U(2,):R1	0	1	1	3	2	0	2	0	2	1	3	0	2	6	4	8	1	3	4	1	0	2	1	0	3	0	1	1	1	0	10	3	6	5	1	2	3	0	1	2	1	2	0	0	2	3	6	0	3	2	5	2	0	2	1	0	2	0	3	1	7	1	4	0	0	0	3	3	5	2	5	0	9	4	0	1	2	0	8	1	0	1	0	2	0	1	1	2	0	2	3	1	1	1	3	3	0	7	1	1	0	0	0	1	3	0	0
Del5:U(2,):R1	0	0	0	1	0	2	2	0	1	2	2	1	0	6	1	9	1	2	6	0	1	0	0	1	8	2	0	2	2	0	9	7	4	2	2	0	2	1	1	3	0	0	0	0	0	2	5	0	1	1	3	1	0	0	2	1	2	0	0	1	7	0	1	1	0	3	3	0	0	1	3	2	1	0	2	1	1	0	8	0	0	2	2	0	0	4	1	2	0	2	1	4	0	0	2	1	2	4	3	1	0	2	3	7	0	2	2
Del6:U(2,):R1	0	0	1	2	0	1	2	1	0	1	3	1	1	1	4	5	3	1	0	0	0	0	1	1	3	1	1	0	0	1	12	3	9	0	0	0	0	0	0	0	2	0	0	0	1	2	8	0	3	1	3	2	1	3	3	0	3	1	1	1	11	0	3	0	1	1	1	2	2	0	7	1	3	1	1	0	0	1	3	0	0	5	0	0	0	6	1	3	0	0	0	0	2	0	4	1	0	7	1	0	0	1	0	2	0	2	0
Del7:U(2,):R1	1	4	1	1	1	2	0	1	0	5	4	0	1	2	2	4	2	2	0	0	1	0	0	0	6	0	1	0	3	0	15	2	7	1	2	1	0	0	1	1	2	0	0	2	2	1	5	1	2	1	3	2	0	3	1	0	3	1	4	3	11	0	1	0	0	2	3	1	3	1	1	2	3	0	2	1	0	4	4	1	0	0	0	0	1	4	0	1	1	0	2	2	0	2	0	0	0	5	1	0	0	1	0	5	0	4	0
Del8:U(2,):R1	1	1	3	2	1	1	0	0	0	2	2	0	0	5	0	9	3	2	3	0	1	0	0	0	1	1	1	0	1	0	12	2	1	1	0	1	6	0	1	2	1	0	0	0	0	3	5	0	4	0	1	0	0	0	2	0	2	0	0	2	9	0	2	1	0	0	2	1	1	0	3	0	2	2	2	0	1	3	3	1	1	3	0	0	0	2	2	0	2	1	2	4	0	1	1	1	0	3	2	0	0	1	1	4	3	2	0
Del9:U(2,):R1	2	1	2	0	0	1	3	1	0	4	3	0	0	6	0	7	2	0	1	0	0	1	0	0	0	1	0	1	0	0	10	1	3	0	1	1	3	1	3	3	2	1	0	1	0	4	4	0	4	0	2	1	0	3	3	0	2	0	0	2	11	1	3	1	1	1	1	1	1	2	0	2	6	0	1	0	0	0	10	0	0	1	0	0	1	2	2	3	0	5	1	2	1	0	1	1	0	4	1	0	1	1	1	6	5	0	0
Del(10,):U(2,):R1	6	12	24	6	5	11	12	2	5	20	36	3	17	52	14	69	31	5	12	4	1	5	17	1	27	3	22	2	1	1	101	24	36	16	14	33	15	0	25	19	10	3	4	7	14	60	73	1	37	7	26	11	2	29	37	4	16	5	17	8	179	0	21	1	4	8	22	18	12	18	15	9	45	20	8	8	15	19	74	6	3	20	0	5	6	15	10	37	6	28	28	25	7	7	16	6	5	68	18	4	10	8	0	67	11	17	6
Del2:U1:R3	0	4	2	2	2	3	3	1	4	2	8	1	2	6	2	12	1	3	2	2	0	1	2	2	3	3	13	0	1	0	9	3	16	3	0	0	3	0	6	1	1	1	0	2	1	2	10	2	22	1	4	3	0	1	3	2	1	0	2	1	15	1	7	1	1	0	6	3	34	4	10	4	117	4	3	1	2	0	7	1	1	1	1	1	2	0	2	2	2	4	2	2	4	3	4	3	1	12	2	2	3	5	0	10	2	2	0
Del2:U1:R4	1	2	0	0	3	1	1	0	0	1	3	0	4	2	1	4	1	4	3	0	2	1	2	2	0	0	4	0	2	1	10	6	6	3	1	0	3	1	0	2	2	1	0	1	2	5	5	0	13	0	3	1	1	1	2	2	0	1	1	1	8	0	5	0	0	1	0	2	32	2	3	1	69	5	4	1	1	3	4	1	1	1	0	0	2	1	1	4	3	2	2	3	1	0	3	1	0	10	0	1	0	0	1	5	2	0	0
Del2:U1:R(5,9)	0	5	3	0	0	1	1	0	1	3	2	1	6	3	2	8	1	1	8	0	0	2	3	4	3	0	6	1	0	0	15	2	5	2	0	1	1	0	2	3	1	2	0	3	2	4	7	4	44	0	4	3	3	3	2	0	5	1	2	2	15	0	2	0	3	1	4	3	15	4	8	2	70	4	1	0	2	0	17	2	0	2	1	1	1	3	1	3	0	4	3	2	0	1	4	0	0	11	5	4	0	3	1	6	7	2	1
Del2:U2:R2	4	4	1	6	3	3	4	1	3	4	11	1	0	8	1	6	3	10	6	2	1	4	5	6	4	1	22	2	4	1	16	6	20	9	2	3	7	5	4	4	4	5	4	2	5	7	6	6	57	1	10	6	4	4	4	2	7	5	2	7	16	3	7	1	6	1	6	4	162	11	3	6	1223	8	13	1	3	3	10	2	2	6	6	3	3	11	3	2	3	5	7	5	2	4	2	7	2	11	2	2	4	4	2	8	7	4	3
Del2:U2:R3	0	2	2	1	1	1	1	1	3	0	3	0	1	2	3	4	0	1	7	3	0	0	3	0	2	0	7	1	1	1	7	3	6	1	1	4	0	2	0	1	2	1	0	1	5	3	4	3	35	0	1	4	2	0	3	2	2	0	1	2	4	0	2	0	3	0	2	1	34	4	3	1	279	0	1	1	2	3	1	0	4	2	0	0	0	5	2	4	0	0	5	2	1	0	0	1	3	2	0	0	1	0	3	8	1	3	2
Del2:U2:R4	0	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	3	0	2	1	41	2	2	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	15	1	0	0	85	2	2	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	2	3	0	0
Del2:U2:R(5,9)	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	3	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	4	0	188	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	3	1	2	0	4	0	0	2	20	2	12	0	7	5	0	7	2	1	3	8	6	3	3	0	1	3	6	5	7	1	4	4	6	1	1	7	2	7	7	7	0	3	0
Del3:U1:R4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	2	2	1	0
Del3:U1:R(5,9)	0	1	0	2	0	0	2	0	0	0	0	0	0	2	1	2	0	2	1	1	0	0	0	0	0	0	1	0	1	0	3	1	0	2	1	0	1	0	2	0	0	0	0	0	0	1	2	0	4	0	0	0	0	2	0	1	0	0	1	0	3	0	0	0	0	0	0	0	5	0	1	0	13	1	0	0	0	0	4	0	0	0	0	0	0	1	0	2	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1
Del3:U3:R2	3	4	4	2	4	4	5	3	4	2	4	5	3	4	3	3	4	5	7	2	1	4	3	6	5	2	29	1	2	0	13	2	14	5	1	6	5	1	5	4	1	3	1	1	3	5	9	3	75	0	6	6	7	2	8	13	1	5	5	5	5	5	5	2	6	2	9	2	159	6	4	5	151	7	9	2	0	4	2	1	3	7	2	2	4	6	2	9	3	4	1	2	4	3	2	7	2	7	3	1	0	1	1	7	3	0	5
Del3:U3:R3	0	0	0	3	0	0	1	1	2	1	3	1	0	1	0	1	0	1	1	0	2	0	1	1	2	0	10	1	0	0	6	1	3	0	0	1	1	0	1	1	0	1	0	0	1	1	3	0	37	0	2	0	1	0	2	3	1	2	0	2	1	0	1	0	2	2	1	2	41	2	1	0	34	2	5	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	3	0	1	1	2	1	0	0	0	1	1	0	0	0	2	0
Del3:U3:R4	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	9	0	1	0	0	0	0	0	0	1	0	0	5	0	1	0	0	0	1	0	14	0	0	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0
Del3:U3:R(5,9)	0	0	1	0	0	0	1	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	2	1	0	0	0	1	0	0	0	0	1	1	0	10	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	2	2	0	3	0	0	2	0	0	0	1	1	0	1	0	0	2	2	1	1	2	2	0	0	0	1	0	2	1	0	2	2	0	0	2	1
Del4:U1:R(5,9)	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0
Del4:U2:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Del4:U2:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Del4:U2:R(5,9)	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	1	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	5	2	0	0	4	0	3	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Del4:U4:R2	1	0	1	2	0	0	0	3	1	3	3	0	1	2	1	3	1	5	2	3	0	0	4	1	1	0	6	1	2	0	4	4	3	0	0	3	1	1	0	2	0	2	1	1	2	1	3	2	29	1	3	4	2	5	1	5	1	4	0	1	1	3	0	1	4	1	0	1	57	4	0	1	52	3	3	0	3	1	3	0	2	4	3	1	4	6	0	0	1	1	1	1	1	1	3	0	0	3	1	2	1	1	2	1	1	0	4
Del4:U4:R3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	9	0	1	0	0	2	1	3	0	1	0	0	2	0	1	0	1	2	3	0	11	0	0	0	12	0	0	0	0	0	1	0	0	1	1	0	0	1	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1
Del4:U4:R4	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	6	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0
Del4:U4:R(5,9)	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	0	0	0	1	1	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Del5:U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del5:U5:R2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	1	2	1	1	0	3	0	0	0	1	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	6	1	1	1	0	0	0	1	1	0	0	0	3	0	0	1	0	2	0	0	4	1	0	0	10	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0
Del5:U5:R3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Del5:U5:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del5:U5:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U1:R(7,9)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U3:R(3,9)	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U(4,):R(2,9)	0	1	1	2	0	2	0	0	0	1	2	2	10	23	2	6	2	2	0	2	1	1	0	0	0	0	5	0	1	0	6	4	1	4	0	3	0	0	3	0	1	2	0	3	4	9	13	0	15	0	3	1	1	0	9	5	3	4	0	2	30	1	2	1	1	3	1	9	4	7	0	3	2	4	1	0	4	2	7	4	1	2	1	1	2	1	1	2	0	6	3	0	0	0	1	2	0	9	3	1	2	0	0	5	4	4	2
Ins(2,4):M	3	7	2	2	0	3	4	4	2	9	7	1	5	20	14	22	7	2	4	0	0	0	2	1	20	3	3	2	2	0	18	46	13	8	1	2	6	1	1	2	1	1	0	0	4	6	18	4	19	2	2	4	2	1	9	0	3	1	3	2	52	2	6	0	2	4	3	0	4	1	12	1	5	0	0	0	0	6	16	1	2	6	1	8	3	5	3	1	0	5	6	4	3	1	2	2	1	16	2	4	2	3	1	16	7	3	1
Ins(5,):M	1	4	5	1	0	2	3	3	1	3	2	2	3	12	6	13	4	1	6	0	1	1	3	0	15	0	2	0	2	0	3	26	10	6	1	2	4	2	2	1	1	1	0	0	1	6	16	1	6	0	4	2	2	5	3	2	4	0	0	2	20	2	6	0	0	4	2	4	0	1	8	3	3	0	1	0	1	4	6	0	1	2	1	0	2	6	3	3	1	3	3	4	0	1	1	3	1	8	1	0	1	4	0	6	3	3	1
Ins2:U1:R0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	7	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	3	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	0	1	2	0	0	0
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U2:R0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	3	4	1	1	0	0	0	1	0	0	1	0	4	0	0	0	0	7	1	0	1	0	2	0	1	1	0	0	0	0	0	3	9	1	5	0	1	1	0	1	2	0	0	0	0	0	3	0	1	0	2	0	1	2	1	2	1	0	1	2	0	0	1	0	1	0	0	1	0	2	0	4	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0
Ins3:U3:R0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U4:R0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
Ins(5,):R0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	5	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	1	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U1:R1	0	2	2	0	0	0	1	0	0	1	0	0	2	11	2	6	4	2	2	1	0	0	0	1	4	0	2	0	0	0	0	22	2	3	0	0	1	0	0	0	4	1	1	1	1	0	2	0	4	0	2	1	0	1	1	0	1	0	0	0	4	0	1	0	0	0	0	1	1	1	3	3	3	0	1	0	0	3	2	2	0	2	0	0	1	1	0	2	0	3	6	2	0	2	2	1	0	2	0	1	1	3	2	2	0	0	0
Ins2:U1:R2	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	2	0	1	0	0	2	0	2	0	0	0	1	0	1	4	2	0	0	0	2	0	2	0	0	1	0	0	0	2	3	2	1	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
Ins2:U1:R3	0	4	0	1	0	0	4	0	0	0	0	1	1	2	1	1	2	1	3	0	0	0	1	1	1	1	1	1	1	0	0	3	2	2	2	1	2	0	0	0	0	0	0	0	3	2	4	0	1	0	1	0	0	1	0	1	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0	1	0	0	1	0	2	1	0	1	0	2	0	0	0	0	1	2	0	1	0	0	1
Ins2:U1:R4	1	0	0	0	0	0	1	1	0	2	0	0	0	2	2	2	1	0	0	2	0	2	0	0	1	0	0	0	0	0	1	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	1	1	1	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
Ins2:U1:R(5,9)	0	1	0	0	0	3	1	0	0	0	1	0	1	0	0	2	2	0	3	0	2	1	0	0	0	0	1	0	0	0	2	8	4	3	0	0	1	1	0	0	0	2	0	0	0	1	3	0	14	0	1	1	1	0	3	0	1	0	1	1	7	0	0	0	2	0	0	1	1	1	3	1	2	1	2	0	1	0	3	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	7	0	0	0	1	1	5	0	0	0
Ins2:U2:R1	2	2	1	1	1	1	3	2	2	1	7	1	3	6	4	5	5	0	3	3	1	0	3	3	1	2	3	1	1	1	7	4	5	0	1	1	2	1	0	0	2	2	0	1	2	5	9	3	3	1	4	3	2	1	1	1	3	1	2	2	3	1	3	1	3	0	3	2	0	2	1	1	3	1	5	0	1	3	8	1	0	5	3	2	2	1	0	1	0	2	1	2	0	2	2	5	0	1	2	2	0	5	1	4	3	4	0
Ins2:U2:R2	1	2	0	1	0	1	0	0	0	2	2	0	0	3	1	3	1	0	0	0	0	1	0	3	1	1	0	0	2	1	2	2	2	3	1	0	1	0	0	1	1	0	0	1	0	1	1	1	11	0	4	0	2	1	1	2	1	0	1	1	4	0	1	0	0	1	1	3	1	0	1	2	1	0	2	0	2	5	4	0	1	1	1	3	2	3	0	0	0	0	1	1	0	0	0	1	0	2	0	0	1	0	0	1	1	0	1
Ins2:U2:R3	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	14	0	1	1	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
Ins2:U2:R4	1	2	1	0	0	0	4	0	1	1	0	0	0	2	0	1	0	2	2	1	0	4	5	1	0	1	0	2	1	0	1	3	1	2	0	1	1	1	0	0	0	0	0	1	2	0	1	0	52	0	1	2	1	0	0	0	0	2	0	1	0	1	0	0	4	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	1
Ins2:U2:R(5,9)	4	13	1	4	5	3	8	12	8	15	5	5	9	16	9	3	1	9	1	4	4	12	6	20	8	2	1	3	8	2	5	2	5	13	2	0	1	3	1	2	3	10	1	2	7	2	9	2	335	1	4	11	18	3	7	4	3	5	3	11	9	3	10	5	5	14	4	6	3	3	4	3	4	2	6	1	5	2	2	3	7	7	7	5	4	16	6	3	7	6	3	1	1	5	3	5	9	7	9	5	4	3	2	1	2	2	4
Ins3:U1:R1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
